route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding,bikes_allowed
3160,3_merged_1028620,1022439,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022440,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022441,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022442,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022443,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022444,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022445,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022446,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022447,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022448,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022449,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022450,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022451,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022452,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022453,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022454,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022455,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022456,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022457,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022458,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022459,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022460,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022461,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022462,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022463,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022464,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022465,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022466,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022467,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022468,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3160,3_merged_1028620,1022469,MACNAB TRANSIT TERMINAL,,1,b_419209,19904,1,1
3160,3_merged_1028620,1022470,MACNAB TRANSIT TERMINAL,,1,b_419210,19904,1,1
3160,3_merged_1028620,1022471,MACNAB TRANSIT TERMINAL,,1,b_419211,19904,1,1
3161,1_merged_1028619,1022648,UPPER OTTAWA at RYMAL,,0,b_419230,19907,1,1
3161,1_merged_1028619,1022649,UPPER OTTAWA at RYMAL,,0,b_419231,19907,1,1
3161,1_merged_1028619,1022650,UPPER OTTAWA at RYMAL,,0,b_419232,19907,1,1
3161,1_merged_1028619,1022651,UPPER OTTAWA at RYMAL,,0,b_419233,19907,1,1
3161,1_merged_1028619,1022652,UPPER OTTAWA at RYMAL,,0,b_419234,19907,1,1
3161,1_merged_1028619,1022653,UPPER OTTAWA at RYMAL,,0,b_419235,19907,1,1
3161,1_merged_1028619,1022654,UPPER OTTAWA at RYMAL,,0,b_419236,19907,1,1
3161,1_merged_1028619,1022655,UPPER OTTAWA at RYMAL,,0,b_419237,19907,1,1
3161,1_merged_1028619,1022656,UPPER OTTAWA at RYMAL,,0,b_419238,19907,1,1
3161,1_merged_1028619,1022657,UPPER OTTAWA at RYMAL,,0,b_419239,19907,1,1
3161,1_merged_1028619,1022658,UPPER OTTAWA at RYMAL,,0,b_419240,19907,1,1
3161,1_merged_1028619,1022659,UPPER OTTAWA at RYMAL,,0,b_419241,19907,1,1
3161,1_merged_1028619,1022660,UPPER OTTAWA at RYMAL,,0,b_419242,19907,1,1
3161,1_merged_1028619,1022661,UPPER OTTAWA at RYMAL,,0,b_419243,19907,1,1
3161,1_merged_1028619,1022662,UPPER OTTAWA at RYMAL,,0,b_419239,19907,1,1
3161,1_merged_1028619,1022663,UPPER OTTAWA at RYMAL,,0,b_419235,19907,1,1
3161,1_merged_1028619,1022664,UPPER OTTAWA at RYMAL,,0,b_419241,19907,1,1
3161,1_merged_1028619,1022665,UPPER OTTAWA at RYMAL,,0,b_419242,19907,1,1
3161,1_merged_1028619,1022666,UPPER OTTAWA at RYMAL,,0,b_419234,19907,1,1
3161,1_merged_1028619,1022667,UPPER OTTAWA at RYMAL,,0,b_419236,19907,1,1
3161,1_merged_1028619,1022668,UPPER OTTAWA at RYMAL,,0,b_419237,19907,1,1
3161,1_merged_1028619,1022669,UPPER OTTAWA at RYMAL,,0,b_419238,19907,1,1
3161,1_merged_1028619,1022670,UPPER OTTAWA at RYMAL,,0,b_419230,19907,1,1
3161,1_merged_1028619,1022671,UPPER OTTAWA at RYMAL,,0,b_419231,19907,1,1
3161,1_merged_1028619,1022672,UPPER OTTAWA at RYMAL,,0,b_419233,19907,1,1
3161,1_merged_1028619,1022673,UPPER OTTAWA at RYMAL,,0,b_419243,19907,1,1
3161,1_merged_1028619,1022674,UPPER OTTAWA at RYMAL,,0,b_419235,19907,1,1
3161,1_merged_1028619,1022675,UPPER OTTAWA at RYMAL,,0,b_419241,19907,1,1
3161,1_merged_1028619,1022676,UPPER OTTAWA at RYMAL,,0,b_419242,19907,1,1
3161,1_merged_1028619,1022677,UPPER OTTAWA at RYMAL,,0,b_419234,19907,1,1
3161,1_merged_1028619,1022678,UPPER OTTAWA at RYMAL,,0,b_419244,19907,1,1
3161,1_merged_1028619,1022679,UPPER OTTAWA at RYMAL,,0,b_419237,19907,1,1
3161,1_merged_1028619,1022680,UPPER OTTAWA at RYMAL,,0,b_419238,19907,1,1
3161,1_merged_1028619,1022681,UPPER OTTAWA at RYMAL,,0,b_419230,19907,1,1
3161,1_merged_1028619,1022682,UPPER OTTAWA at RYMAL,,0,b_419236,19907,1,1
3161,1_merged_1028619,1022683,UPPER OTTAWA at RYMAL,,0,b_419231,19907,1,1
3161,1_merged_1028619,1022684,UPPER OTTAWA at RYMAL,,0,b_419233,19907,1,1
3161,1_merged_1028619,1022685,UPPER OTTAWA at RYMAL,,0,b_419243,19907,1,1
3161,1_merged_1028619,1022686,UPPER OTTAWA at RYMAL,,0,b_419230,19907,1,1
3161,1_merged_1028619,1022687,UPPER OTTAWA at RYMAL,,0,b_419245,19907,1,1
3161,1_merged_1028619,1022688,UPPER OTTAWA at RYMAL,,0,b_419241,19907,1,1
3161,1_merged_1028619,1022689,UPPER OTTAWA at RYMAL,,0,b_419242,19907,1,1
3161,1_merged_1028619,1022690,UPPER OTTAWA at RYMAL,,0,b_419246,19907,1,1
3161,1_merged_1028619,1022691,UPPER OTTAWA at RYMAL,,0,b_419235,19907,1,1
3161,1_merged_1028619,1022692,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419244,19906,1,1
3161,1_merged_1028619,1022693,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419237,19906,1,1
3161,1_merged_1028619,1022694,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419230,19906,1,1
3161,1_merged_1028619,1022695,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419242,19906,1,1
3161,1_merged_1028619,1022696,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419235,19906,1,1
3161,1_merged_1028619,1022697,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419244,19906,1,1
3161,1_merged_1028619,1022698,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419237,19906,1,1
3161,1_merged_1028619,1022699,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419230,19906,1,1
3161,1_merged_1028619,1022700,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419242,19906,1,1
3161,1_merged_1028619,1022701,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419235,19906,1,1
3161,1_merged_1028619,1022702,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419244,19906,1,1
3161,1_merged_1028619,1022703,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419237,19906,1,1
3161,1_merged_1028619,1022704,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419230,19906,1,1
3161,1_merged_1028619,1022705,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419242,19906,1,1
3161,1_merged_1028619,1022706,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419230,19906,1,1
3161,1_merged_1028619,1022707,UPPER OTTAWA at RYMAL,,0,b_419233,19907,1,1
3161,1_merged_1028619,1022708,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022709,MACNAB TRANSIT TERMINAL,,1,b_419233,19908,1,1
3161,1_merged_1028619,1022710,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022711,MACNAB TRANSIT TERMINAL,,1,b_419231,19908,1,1
3161,1_merged_1028619,1022712,MACNAB TRANSIT TERMINAL,,1,b_419232,19908,1,1
3161,1_merged_1028619,1022713,MACNAB TRANSIT TERMINAL,,1,b_419233,19908,1,1
3161,1_merged_1028619,1022714,MACNAB TRANSIT TERMINAL,,1,b_419234,19908,1,1
3161,1_merged_1028619,1022715,MACNAB TRANSIT TERMINAL,,1,b_419235,19908,1,1
3161,1_merged_1028619,1022716,MACNAB TRANSIT TERMINAL,,1,b_419236,19908,1,1
3161,1_merged_1028619,1022717,MACNAB TRANSIT TERMINAL,,1,b_419237,19908,1,1
3161,1_merged_1028619,1022718,MACNAB TRANSIT TERMINAL,,1,b_419238,19908,1,1
3161,1_merged_1028619,1022719,MACNAB TRANSIT TERMINAL,,1,b_419239,19908,1,1
3161,1_merged_1028619,1022720,MACNAB TRANSIT TERMINAL,,1,b_419240,19908,1,1
3161,1_merged_1028619,1022721,MACNAB TRANSIT TERMINAL,,1,b_419241,19908,1,1
3161,1_merged_1028619,1022722,MACNAB TRANSIT TERMINAL,,1,b_419242,19908,1,1
3161,1_merged_1028619,1022723,MACNAB TRANSIT TERMINAL,,1,b_419243,19908,1,1
3161,1_merged_1028619,1022724,MACNAB TRANSIT TERMINAL,,1,b_419235,19908,1,1
3161,1_merged_1028619,1022725,MACNAB TRANSIT TERMINAL,,1,b_419241,19908,1,1
3161,1_merged_1028619,1022726,MACNAB TRANSIT TERMINAL,,1,b_419242,19908,1,1
3161,1_merged_1028619,1022727,MACNAB TRANSIT TERMINAL,,1,b_419234,19908,1,1
3161,1_merged_1028619,1022728,MACNAB TRANSIT TERMINAL,,1,b_419236,19908,1,1
3161,1_merged_1028619,1022729,MACNAB TRANSIT TERMINAL,,1,b_419237,19908,1,1
3161,1_merged_1028619,1022730,MACNAB TRANSIT TERMINAL,,1,b_419238,19908,1,1
3161,1_merged_1028619,1022731,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022732,MACNAB TRANSIT TERMINAL,,1,b_419231,19908,1,1
3161,1_merged_1028619,1022733,MACNAB TRANSIT TERMINAL,,1,b_419233,19908,1,1
3161,1_merged_1028619,1022734,MACNAB TRANSIT TERMINAL,,1,b_419243,19908,1,1
3161,1_merged_1028619,1022735,MACNAB TRANSIT TERMINAL,,1,b_419235,19908,1,1
3161,1_merged_1028619,1022736,MACNAB TRANSIT TERMINAL,,1,b_419241,19908,1,1
3161,1_merged_1028619,1022737,MACNAB TRANSIT TERMINAL,,1,b_419242,19908,1,1
3161,1_merged_1028619,1022738,MACNAB TRANSIT TERMINAL,,1,b_419234,19908,1,1
3161,1_merged_1028619,1022739,MACNAB TRANSIT TERMINAL,,1,b_419244,19908,1,1
3161,1_merged_1028619,1022740,MACNAB TRANSIT TERMINAL,,1,b_419237,19908,1,1
3161,1_merged_1028619,1022741,MACNAB TRANSIT TERMINAL,,1,b_419238,19908,1,1
3161,1_merged_1028619,1022742,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022743,MACNAB TRANSIT TERMINAL,,1,b_419236,19908,1,1
3161,1_merged_1028619,1022744,MACNAB TRANSIT TERMINAL,,1,b_419231,19908,1,1
3161,1_merged_1028619,1022745,MACNAB TRANSIT TERMINAL,,1,b_419233,19908,1,1
3161,1_merged_1028619,1022746,MACNAB TRANSIT TERMINAL,,1,b_419243,19908,1,1
3161,1_merged_1028619,1022747,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022748,MACNAB TRANSIT TERMINAL,,1,b_419245,19908,1,1
3161,1_merged_1028619,1022749,MACNAB TRANSIT TERMINAL,,1,b_419241,19908,1,1
3161,1_merged_1028619,1022750,MACNAB TRANSIT TERMINAL,,1,b_419242,19908,1,1
3161,1_merged_1028619,1022751,MACNAB TRANSIT TERMINAL,,1,b_419235,19908,1,1
3161,1_merged_1028619,1022752,MACNAB TRANSIT TERMINAL,,1,b_419244,19908,1,1
3161,1_merged_1028619,1022753,MACNAB TRANSIT TERMINAL,,1,b_419237,19908,1,1
3161,1_merged_1028619,1022754,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022755,MACNAB TRANSIT TERMINAL,,1,b_419242,19908,1,1
3161,1_merged_1028619,1022756,MACNAB TRANSIT TERMINAL,,1,b_419235,19908,1,1
3161,1_merged_1028619,1022757,MACNAB TRANSIT TERMINAL,,1,b_419244,19908,1,1
3161,1_merged_1028619,1022758,MACNAB TRANSIT TERMINAL,,1,b_419237,19908,1,1
3161,1_merged_1028619,1022759,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022760,MACNAB TRANSIT TERMINAL,,1,b_419242,19908,1,1
3161,1_merged_1028619,1022761,MACNAB TRANSIT TERMINAL,,1,b_419235,19908,1,1
3161,1_merged_1028619,1022762,MACNAB TRANSIT TERMINAL,,1,b_419244,19908,1,1
3161,1_merged_1028619,1022763,MACNAB TRANSIT TERMINAL,,1,b_419230,19908,1,1
3161,1_merged_1028619,1022764,MACNAB TRANSIT TERMINAL,,1,b_419242,19908,1,1
3161,1_merged_1028619,1022765,MACNAB TRANSIT TERMINAL,,1,b_419235,19908,1,1
3161,2_merged_1028621,1022766,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022767,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022768,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022769,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022770,UPPER OTTAWA at RYMAL,,0,b_419249,19907,1,1
3161,2_merged_1028621,1022771,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022772,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022773,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022774,UPPER OTTAWA at RYMAL,,0,b_419249,19907,1,1
3161,2_merged_1028621,1022775,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022776,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022777,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022778,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022779,UPPER OTTAWA at RYMAL,,0,b_419249,19907,1,1
3161,2_merged_1028621,1022780,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419248,19906,1,1
3161,2_merged_1028621,1022781,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419250,19906,1,1
3161,2_merged_1028621,1022782,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419248,19906,1,1
3161,2_merged_1028621,1022783,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419247,19906,1,1
3161,2_merged_1028621,1022784,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419251,19906,1,1
3161,2_merged_1028621,1022785,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419252,19906,1,1
3161,2_merged_1028621,1022786,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022787,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022788,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419252,19906,1,1
3161,2_merged_1028621,1022789,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419253,19906,1,1
3161,2_merged_1028621,1022790,UPPER OTTAWA at RYMAL,,0,b_419249,19907,1,1
3161,2_merged_1028621,1022791,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419252,19906,1,1
3161,2_merged_1028621,1022792,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022793,UPPER OTTAWA at RYMAL,,0,b_419247,19907,1,1
3161,2_merged_1028621,1022794,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419254,19906,1,1
3161,2_merged_1028621,1022795,UPPER OTTAWA at RYMAL,,0,b_419251,19907,1,1
3161,2_merged_1028621,1022796,UPPER OTTAWA at RYMAL,,0,b_419249,19907,1,1
3161,2_merged_1028621,1022797,UPPER OTTAWA at RYMAL,,0,b_419254,19907,1,1
3161,2_merged_1028621,1022798,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419253,19906,1,1
3161,2_merged_1028621,1022799,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419250,19906,1,1
3161,2_merged_1028621,1022800,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419251,19906,1,1
3161,2_merged_1028621,1022801,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022802,UPPER OTTAWA at RYMAL,,0,b_419248,19907,1,1
3161,2_merged_1028621,1022803,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419247,19906,1,1
3161,2_merged_1028621,1022804,UPPER OTTAWA at RYMAL,,0,b_419249,19907,1,1
3161,2_merged_1028621,1022805,MACNAB TRANSIT TERMINAL,,1,b_419249,19908,1,1
3161,2_merged_1028621,1022806,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022807,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022808,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022809,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022810,MACNAB TRANSIT TERMINAL,,1,b_419249,19908,1,1
3161,2_merged_1028621,1022811,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022812,MACNAB TRANSIT TERMINAL,,1,b_419249,19908,1,1
3161,2_merged_1028621,1022813,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022814,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022815,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022816,MACNAB TRANSIT TERMINAL,,1,b_419254,19908,1,1
3161,2_merged_1028621,1022817,MACNAB TRANSIT TERMINAL,,1,b_419254,19908,1,1
3161,2_merged_1028621,1022818,MACNAB TRANSIT TERMINAL,,1,b_419249,19908,1,1
3161,2_merged_1028621,1022819,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022820,MACNAB TRANSIT TERMINAL,,1,b_419253,19908,1,1
3161,2_merged_1028621,1022821,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022822,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022823,MACNAB TRANSIT TERMINAL,,1,b_419251,19908,1,1
3161,2_merged_1028621,1022824,MACNAB TRANSIT TERMINAL,,1,b_419252,19908,1,1
3161,2_merged_1028621,1022825,MACNAB TRANSIT TERMINAL,,1,b_419252,19908,1,1
3161,2_merged_1028621,1022826,MACNAB TRANSIT TERMINAL,,1,b_419250,19908,1,1
3161,2_merged_1028621,1022827,MACNAB TRANSIT TERMINAL,,1,b_419250,19908,1,1
3161,2_merged_1028621,1022828,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022829,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022830,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022831,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022832,MACNAB TRANSIT TERMINAL,,1,b_419251,19908,1,1
3161,2_merged_1028621,1022833,MACNAB TRANSIT TERMINAL,,1,b_419251,19908,1,1
3161,2_merged_1028621,1022834,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022835,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022836,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022837,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022838,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,2_merged_1028621,1022839,MACNAB TRANSIT TERMINAL,,1,b_419249,19908,1,1
3161,2_merged_1028621,1022840,MACNAB TRANSIT TERMINAL,,1,b_419249,19908,1,1
3161,2_merged_1028621,1022841,MACNAB TRANSIT TERMINAL,,1,b_419247,19908,1,1
3161,2_merged_1028621,1022842,MACNAB TRANSIT TERMINAL,,1,b_419249,19908,1,1
3161,2_merged_1028621,1022843,MACNAB TRANSIT TERMINAL,,1,b_419248,19908,1,1
3161,3_merged_1028620,1022844,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419255,19906,1,1
3161,3_merged_1028620,1022845,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419256,19906,1,1
3161,3_merged_1028620,1022846,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419257,19906,1,1
3161,3_merged_1028620,1022847,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419258,19906,1,1
3161,3_merged_1028620,1022848,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419259,19906,1,1
3161,3_merged_1028620,1022849,UPPER OTTAWA at RYMAL,,0,b_419257,19907,1,1
3161,3_merged_1028620,1022850,UPPER OTTAWA at RYMAL,,0,b_419260,19907,1,1
3161,3_merged_1028620,1022851,UPPER OTTAWA at RYMAL,,0,b_419257,19907,1,1
3161,3_merged_1028620,1022852,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419255,19906,1,1
3161,3_merged_1028620,1022853,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419257,19906,1,1
3161,3_merged_1028620,1022854,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419257,19906,1,1
3161,3_merged_1028620,1022855,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419255,19906,1,1
3161,3_merged_1028620,1022856,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419258,19906,1,1
3161,3_merged_1028620,1022857,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419256,19906,1,1
3161,3_merged_1028620,1022858,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419259,19906,1,1
3161,3_merged_1028620,1022859,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419257,19906,1,1
3161,3_merged_1028620,1022860,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419256,19906,1,1
3161,3_merged_1028620,1022861,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419255,19906,1,1
3161,3_merged_1028620,1022862,UPPER OTTAWA at RYMAL,,0,b_419260,19907,1,1
3161,3_merged_1028620,1022863,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419258,19906,1,1
3161,3_merged_1028620,1022864,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419259,19906,1,1
3161,3_merged_1028620,1022865,UPPER OTTAWA at RYMAL,,0,b_419257,19907,1,1
3161,3_merged_1028620,1022866,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419255,19906,1,1
3161,3_merged_1028620,1022867,UPPER OTTAWA at RYMAL,,0,b_419260,19907,1,1
3161,3_merged_1028620,1022868,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419256,19906,1,1
3161,3_merged_1028620,1022869,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419255,19906,1,1
3161,3_merged_1028620,1022870,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419257,19906,1,1
3161,3_merged_1028620,1022871,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,b_419257,19906,1,1
3161,3_merged_1028620,1022872,MACNAB TRANSIT TERMINAL,,1,b_419255,19908,1,1
3161,3_merged_1028620,1022873,MACNAB TRANSIT TERMINAL,,1,b_419257,19908,1,1
3161,3_merged_1028620,1022874,MACNAB TRANSIT TERMINAL,,1,b_419255,19908,1,1
3161,3_merged_1028620,1022875,MACNAB TRANSIT TERMINAL,,1,b_419257,19908,1,1
3161,3_merged_1028620,1022876,MACNAB TRANSIT TERMINAL,,1,b_419259,19908,1,1
3161,3_merged_1028620,1022877,MACNAB TRANSIT TERMINAL,,1,b_419255,19908,1,1
3161,3_merged_1028620,1022878,MACNAB TRANSIT TERMINAL,,1,b_419256,19908,1,1
3161,3_merged_1028620,1022879,MACNAB TRANSIT TERMINAL,,1,b_419257,19908,1,1
3161,3_merged_1028620,1022880,MACNAB TRANSIT TERMINAL,,1,b_419258,19908,1,1
3161,3_merged_1028620,1022881,MACNAB TRANSIT TERMINAL,,1,b_419259,19908,1,1
3161,3_merged_1028620,1022882,MACNAB TRANSIT TERMINAL,,1,b_419255,19908,1,1
3161,3_merged_1028620,1022883,MACNAB TRANSIT TERMINAL,,1,b_419256,19908,1,1
3161,3_merged_1028620,1022884,MACNAB TRANSIT TERMINAL,,1,b_419257,19908,1,1
3161,3_merged_1028620,1022885,MACNAB TRANSIT TERMINAL,,1,b_419258,19908,1,1
3161,3_merged_1028620,1022886,MACNAB TRANSIT TERMINAL,,1,b_419259,19908,1,1
3161,3_merged_1028620,1022887,MACNAB TRANSIT TERMINAL,,1,b_419255,19908,1,1
3161,3_merged_1028620,1022888,MACNAB TRANSIT TERMINAL,,1,b_419256,19908,1,1
3161,3_merged_1028620,1022889,MACNAB TRANSIT TERMINAL,,1,b_419257,19908,1,1
